29777:3,24581,6,8199,8,16397,15,17,40980,22
29781:901,15623,2318,9752,7197,550,168,6063,2103,1081
29786:45919,44834,10244,16390,14349,15,17,43029,8218,29
29825:44924
29837:3051,67702,65236,84,7334,327,302,17,38004,654
29853:43930,16774,392,20361,7306,3737,2061,398,3855,7312
29864:17,441,866,3,6,7,8,10,11,13
29869:73745,99988,7140,87046,2097,10120,109738,27627,32108,45021
29873:45032
29882:45052
29885:13272,45055,115906,13060,43542,18471,34120,114503,17582,79352
29892:71681,75777,59401,17,8216,75806,26656,6191,12347,2110
29898:1539,2021,98709,102170,69511,98515,109382,45080,48662,17015
29914:45105,106905
29921:17,2139,2,3,4,6,7,8,10,11
29922:45117
29923:190,3,6,8,17,10446,10,11,13,14
29930:106694
29943:45177,453,59397,6,7,8,2059,8204,17,6166
29956:45196
29968:71742,45221,8476,8554,19881,59271,65536,4,20485,6
29972:17,8192,49155,4,6,8,18761,26996,8199,10
29993:45265
30054:45409
30064:8192,49153,3,6,73735,8,10,11,65548,8205
30071:3,4,6,8,10,11,65549,14,15,17
30085:302,29,3,6,8,15,17,5578,52461,33825
30088:899,17,3141,3,6,8,10,11,65548,13
30094:224,65536,3,33825,6,7,8,10,11,65548
30100:17,236,3,5808,4,6,8,10,11,65548
30111:908,947,17,1825,2950,3,6,8,114480,10
30151:3378,45641,11408,22713,186,10178,40356,7649,1342,36743
30164:49244,24262,52854,80641,45670,113377,1790,6,43529,5645
30189:56876
30212:18393,67498,31769
30219:533,4889,98361,3,24581,122888,32777,57355,32782,17
30227:6215,8739,5120,2051,104452,6,8199,8,2059,2060
30247:3,34134,6,8,11,13,15,17,8211,21
30264:17,612,6,8,15,10,65548,18,22,32791
30282:236,866,14584,3,4,33825,6,8,10,11
30288:4194,518,41996,5645,3088,1245,72212,36886,95767,116248
30290:45910
30304:1091,1208,67568,100387,45943,3,6,8,10,11
30309:986,70,43105,44020,12199,14266,3,4,6,8
30312:117,289,6294,75167,76115,13586,51327,45966,17,58
30328:206,2048,112641,32771,81925,6,8,379,116746,30039
30335:73017
30354:8,58,392,6439,3,7,15,17,6,10
30375:17,8,58,84,302,616,654,518,1102,3
30392:3,6,8199,8,11,16397,14,15,8209,18
30396:17,302,616,3,6,8,10,15,29,58
30399:49154,3,4,8,8205,15,17,32790,32,114721
30401:167,1772,65536,3,6,8,10,11,65548,13
30417:1482,3948,12636,46204,21651,27032,28225,15,402,656
30453:17,58,3,6,8,15,302,358,483,616
30481:81,226,46352,109907,3,4,6,8,10,11
30482:3,32773,6,8,10,11,14,15,17,18
30487:46364
30527:99031
30543:41750,46505,61410,31490,899,3204,901,902,65,8
30582:17,76,65536,3,4,6,7,8,10,11
30610:46675
30617:14852,14853,6,8,521,10,11276,1549,1550,15
30621:3,4339,8197,6,8,10,11,8205,14,15
30622:69,1917,3440,17944,38690,1617,88234,5634,3,49158
30626:107777,15906,78853,110104,21607,122762,31883,96824,10099,28693
30647:2406,5693,28674,7851,98311,10252,17,101910,4114,2068
30670:17,289,301,1109,58,654,3,6,7,8
30694:10348,8345,741,17271,9127,5671,13581,22420,29000,22531
30698:120640
30701:17,8283,3,6,7,8,10,11,13,14
30712:2139,46907,66209,2,3,4,65542,8,10,11
30721:1030,3,6,7,8,10,11,69919,14,15
30738:827,1205,1410,2917,8,1987,3501,3643,3977,15
30739:6145,12290,2051,6,8199,8,10,10254,2733,10256
30764:17,32,431,698,2583,2626,58,3,6,8
30767:3,24581,6,8199,8,11,13,15,17,16404
30825:17,302,3,6,8,15,29,58,322,654
30840:245,1119,41593,725,2121,2641,5303,17,27133,47233
30854:47260
30874:25313,1077,2480,4986,63065,47305,32344,8,8192,57346
30876:2048,118789,6,1023,8,116746,69644,13,10254,15
30886:21193,16697,82309,66101,68370,113585,117289,70299,10236,67585
30887:49749,24134,57751,53675,13827,39430,17933,22544,17,3602
30901:17,32,402,787,15,58,62,2668,2988,3
30902:23598,40010,32352,11396,41474,35351,616,47618,25749,14193
30906:47375,5847,19489,30439,9354,17145
30921:7612,14819,82573,47407,63302,17152,91905,41858,91268,42646
30927:17,114,3,6,8,7,11,15,289,654
30934:654,58,302,1220,3,6,394,542,616,8
30937:65549,19478,85328,2060,47123,2069,32,40,42,18477
30958:34048,392,3,6,1544,80300,11,55820,6669,2062
30982:70149,22023,6156,15,8208,17,9475,1044,22,35355
30984:47554,4477,114600,88637,16405
30989:100380
30990:262,380,521,1155,3599,3972,6472,14514,17,4
31000:69418
31001:3,6,7,8,10,11,12,13,14,15
31004:669,50871,3,24581,6,8199,8,16397,15,17
31005:3,6,8,10,11,65548,98317,14,15,16
31010:49021
31016:669,100365,47633,31597,48823,3,24581,6,8199,8
31023:856,21340,23418,72834,5381,776,12937,2700,2520,4755
31034:109516
31096:12236,128,94208,22530,3,6,8,1708,10,16397
31105:1400,8194,3,4,8197,6,8199,8,11,13
31113:28648,62038,77473,47880,48683,57592
31118:47895
31130:3,6,8,11,13,14,15,17,21,22
31151:22368,3,6,8199,8,10,8205,15,17,21
31158:94886
31159:197,840,22368,49154,3,24581,6,8199,8,24585
31175:89528
31225:3329,899,39596,2988,10764,398,12056,1555,9240,14106
31236:73395
31239:115473
31267:518,9258,32320,23553,38915,2097,8,2220,2570,35415
31273:26292,22201,79803,103517,10923,64949,120409
31274:87151
31275:17,302,354,1382,3,6,8,29,736,4
31288:115501
31293:554,1509,68778,61956,3,6,8,10,11,17
31321:12301,83982,68112,17,2068,57262,8226,3112,33324,2614
31345:9346,8,268,1550,17,54930,93335,32431,803,86821
31348:48336
31352:48345
31355:48352
31356:3,5462,6,8,11,8205,14,15,16,17
31371:3,6,8,10,11,65548,13,14,15,16
31386:182,36187,16583,52219,58717,94915,3,6,7,8
31405:73335
31445:66883,48572,51470
31462:698,2312,3,4,6,8,8263,10,11,98317
31475:12888,29406,41823,55967,98985,17,46671,3,6,7
31497:81,3,4,6,8,10,11,41991,65548,13
31499:36811,117257,107828,12257,1730,118150,83943,21931,33901,719
31502:120032
31508:109007
31510:100486,48721,89738,14176,7264,98118,53526,1353,11050,95692
31541:81005,48773,1191,15660,24576,21507,32261,1030,89607,41480
31545:508,14769,18150,23183,1121,116760,48790,32111,31670,3
31551:182,953,3961,4619,9769,113582,63086,64693,17,3
31563:14748,54421,48830,75697,4103,13,2063,14352,8211,2068
31578:57999,54866,18580,3850,4995,15442,23832,8192,32768,3
31585:262,34823,3081,89994,68624,29458,2326,27420,62238,18850
31597:94594,80867,31748,20706,16686,70125,74705,80499,64213,62870
31639:262,113179,49044,3,4,6,8,10,11,65548
31644:2124,40299,1501,42375,10937,2139,5739,10446,44663,49059
31653:3,24581,6,8,10,11,14,2733,17,18
31687:224,49153,65536,3,33825,6,7,8,10,11
31691:49160
31696:41888,60576,44196,2021,104129,52320,63371,109485,121654,81079
31744:616,3234,3,6,8,29,11,15,17,58
31751:49305
31789:49379
31791:49391
31806:21627,10244,8197,8,40970,26636,15,17,77843,43029
31822:109479
31890:77377,42092,1410,43532,525,72590,18711,41498,67614,83615
31920:572,1764,54825,59758,3,6,8,10,11,13
31926:2292,13737,53068,26885,3,6,8,10,11,13
31933:49678,1913,108474,24579,32773,6,8199,8,24586,11
31937:37871,1451,1539,17925,6,8,1033,2571,1549,17
31947:49712
31955:19366,100731,38605,98038,65536,20485,6,3073,8,18447
31958:123245
31985:49797
32010:1243,10382,60144,19978,28536,55580,14721,73956,20035,11980
32032:45,1847,115967,96565,70948,65536,3,6,7,8
32043:302,52461,3,33825,6,7,8,10,11,65548
32072:118459,6589,50013,8,17,96283,29,30,32,42
32076:50029
32104:121566
32105:17,224,3,6,7,8,10,11,13,14
32110:65536,3,4,6,7,8,10,11,65548,13
32123:50124
32140:2121,3,6,8,10,11,14,15,17,18
32145:112156
32161:4103,14858,7838,135,984,9417,1528,2153,24581,8
32165:98,3307,6128,80870,115568,3,6,8,32777,10
32180:66694,13728,22327,39999,50263,30976,10752,39941,47623,26376
32185:50274,110628,32976,68694,83482,68182,44371
32189:427,873,1412,12174,68964,113121,50290,107137,21363,55635
32191:1099,99716,50293,83233,3,6,7,8,10,11
32205:16386,3,32773,6,8199,8,24586,11,8205,14
32215:262,4686,50347,18285,55545,3,4,6,8,10
32242:77048,51029,13312,8,24587,14348,2062,11503,25,10571
32250:50422
32251:50425
32256:60724
32286:17,50476,106750,3,6,7,8,10,11,13
32291:71245
32300:32996,1086,3,6,8,10,11,65548,13,14
32329:21028,75065,50548,85683,87783,85925,86016,16386,2051,10244
32338:1164,1696,6379,12136,15439,50563,86635,120007,58986,3
32355:50609
32356:18239,11671,6491,50610,54859,73082,8192,24579,16389,6
32364:925,65536,3,6,7,8,10,11,65548,13
32379:1550,6674,58,226,654,9154,39765,89166,24582,65536
32409:65536,3,4,6,7,8,10,11,65548,13
32422:65340,33885,96880,50737
32439:17,3,6,654,7,8,10,11,13,14
32451:3,6,7,8,10,11,14,15,16,17
32477:669,45886,6856,3,24581,6,8199,8,65546,16397
32493:3,6,8,10,11,65548,13,14,15,16
32495:90518
32533:48384,901,1164,3394,3214,123024,6545,21141,86938,28318
32546:51059
32565:15873,521,8715,14,77327,17,18964,63527,27231,43586
32571:748,104791,79837,56168,3,6,8,10,11,65548
32580:47232,22146,1412,51214,7832,15634,94358,72727,21656,8111
32583:97913
32584:119255
32624:11473,51221,89009,110752
32625:81,3718,77226,3,4,6,8,10,11,65548
32628:112326,37251,1539,52228,4613,1030,30727,1544,20567,6157
32641:3003,90988,74885,97737,68267,79876,6,86028,2062,15
32647:224,409,65536,3,33825,6,7,8,10,11
32656:5066,38319,9767,29158,6,8,17,331,616,680
32667:78861
32675:54178,1899,111031,56455,21193,23863,81708,62290,75860,107702
32684:57612,6513,8192,3,6,8,10,15,8208,17
32701:16960,108635,34215
32707:51445
32715:1446,10451,3,6,8,11,13,14,15,17
32751:1276,2669,6,8,17,81,229,616,8194,65536
32773:2048,3755,59396,8199,8,59401,2059,14349,4110,26639
32776:55337,601,37744,51584,3514,38593,2048,84992,118786,2051
32780:26641,69916,75123,84984,1539,21005,2579,533,23580,3107
32817:51685,63567,81823,104353,34687,503,108744,56361,3915,27597
32819:51687
32822:99851,29003,3157
32823:41286,80976,99682,96195,115622,69159,38024,72233,46250,23435
32843:219,19337,75311,113001,15614,115709,115814,108105,3,6
32871:21141,3,6,8199,8,10,11,8205,15,16
32879:24599,114972,56747,51848,103986,26170,55297,6,49159,45066
32893:719,1867,760,13534,65538,3,6,8,10,11
32902:76771
32917:51946,3490,75308,3,6,43015,8,45065,11,15
32919:17,29,58,302,616,650,6,8,15,62
32921:337,1754,42061,11841,77581,3250,16881,83173,92129,28511
32936:22536,50963,58331,78848,45699,52001,4263,2729,5934,65976
32953:52038
32955:182,224,356,1148,2116,2121,2566,9152,10408,32591
32977:70886
32978:13573,18433,30722,4708,2053,30727,8,4106,11,2060
32982:108516
32984:472,4257,76849,4292,26358,2,3,6,8,10
32986:52119
32994:52146
33005:6916,4616,395,90254,93336,7194,74280,11822,85935,944
33043:302,398,41480,3,6,7,8,10,11,13
33045:52240,108571,114006,1030,13832,59913,2570,11789,15,17
33108:34942,52401,5738,97240,57347,6,8,10,11,13
33135:7556,905,22028,49937,71954,2579,4261,40,760,49736
33136:363,650,717,5026,108128,65058,74741,23768,29242,65364
33149:17,654,875,1119,1187,2162,84,899,3,6
33151:70149,22023,6156,15,8208,17,9475,1044,22,35355
33181:70,81,348,8,15,17,239,1535,65536,3
33201:52622
33206:52628
33207:52632
33225:1744,76,8,17,245,441,710,752,802,731
33232:3494,6,52687,8199,8,10249,4106,13997,14352,17
33258:52737
33261:52746
33268:4112,96945,52770
33316:3,6,7,8,10,11,13,14,15,16
33346:146,58,3,6,7,8,10,11,15,17
33352:17,2162,84,7506,98306,3,6,8,10,11
33355:18435,37380,37462,9222,1546,57335,25615,54839,4114,25107
33364:3,6,8,10,11,65548,13,14,15,17
33373:236,1468,2140,82648,114713,90652,17,65536,3,4
33374:53066,92196,96177,87949,2345,429,63121,54167,25,33055
33406:38137,22528,3,34823,75784,4106,11,2063,2064,17
33409:1201,10860,5887,6068,3,6,8,11,49164,13
33421:24687,8759,20419,63007,31208,3,6,8199,8,32777
33432:8,117101,102759,97272,65536,3,44474,6,10,11
33443:26114,3,17,6,53256,4268,44556,9230,15,3088
33453:29644,111533,63384,16034,87670
33454:61444,33126,17414,521,25103,104976,17,22,3096,8731
33491:1682,8192,102400,3,8197,6,8199,8,6145,11
33525:114070,73095,53454,97787,21639,69391,27409,39442,2068,94872
33527:53457
33528:2048,20485,8,10,11,15,17,21,38940,2088
33539:4113,53469,103960,70642,8192,6001,3,8197,6,73735
33541:16386,6,8,11,16397,14,15,17,8213,65558
33547:120637
33554:113985,101276,108413
33557:11300,66812,53519,65327,23911,56835,617,22534,1544,521
33561:53529,22018,51212,115181,73498,68052,98307,14983,40729,2715
33582:94978,53577,75018,103141,30598,2898
33590:1245,6,8,15,17,29,58,302,6974,2626
33614:16648,75309,3,43013,65542,73735,8,15,47120,4113
33615:8,2656,68565,103392,84781,55201,53662,25920,17,564
33616:10995,42009,41065,48585,12290,24581,6,2055,8,10
33621:53672,96010,4117
33652:53728
33701:76386,38420,30278,13312,1023,8,11,14348,2062,3757
33702:98818,7941,71304,83595,107792,38422,62617,39963,64389,45345
33707:4048,2433,3,98309,6,8199,8,10,11,16397
33721:1682,8192,4096,3,8197,6,8199,8,11,106508
33722:47232,1472,13957,22928,43289,32154,37061,25636,55973,6186
33737:182,616,1499,65536,1091,3,33825,6,7,8
33752:69024
33783:13312,9217,47531,699,46086,80391,35848,42506,89943,118285
33787:3,6,8,10,11,32780,13,14,15,16
33789:54034
33807:3,6,57351,8,5548,49161,24586,11,8205,14
33808:298,3,8197,6,16392,11,24588,16397,14,15
33809:3599,111821,114021,83075,54065,24960,59981,64743,3,6
33837:54125
33841:54140
33844:40,2,3,4,6,8,10,11,65548,13
33859:54186
33866:68327
33868:103586,54221,116416,57825,52139,3918,16376,2200
33869:67459,104369,54222,22029,16021,39319,3224,26523,39844,7622
33874:964,2937,44577,110388,115791,29386,17,3,6,8
33884:2510,306,1397,5975,7641,13341,19100,20987,71159,71681
33910:44054,99846,13832,5514,11,354,30094,429,28560,273
33921:54382
33988:54504
33998:3,26751,3494,37710,122884,6,8199,8,11,15
34022:54583
34027:12090,40477,49767,100518,85196,54591,102361,20998,521,117258
34041:3,6,8,11,15,17,65557,25,29,30
34048:66594,40997,33217,47691,588,5468,33024,5120,19499,103941
34054:120051
34068:2162,6450,8,17,3,6,48,875,899,1119
34092:83353,224,73411,89028,48337,14504,54479,1489,104766,10775
34093:1160,43529,93840,4497,8213,32792,673,162,24491,3757
34105:11841,42061,337,77581,1754,39936,385,11401,11281,45975
34106:10752,118273,122371,518,8,18953,88586,85003,111118,15
34119:54803,94292
34124:654,58,5154,23203,103584,77058,18903,22082,3,33825
34148:76,564,3,4,6,7,8,10,11,13
34172:35225,29657,23740,71417,128,4249,47321,2283,16642,263
34174:3,6,8199,8,24585,10,11,13,14,15
34179:54944,58922,64384,1451,22766,80861,60686,3190,45660,285
34188:17,302,29,654,3,6,8,58,84,86
34227:58956,92518,122496,95379,97501,56591,103805,102346,121811,3589
34292:238,35857,55172,89102,60444,65536,3,33825,6,8
34293:115481
34304:245,1578,104636,54938,3,6,8,10,11,12
34309:2050,20485,6,8,20489,10,4439,10252,6157,15
34318:74961
34335:55284
34341:61747,5468,40635,68324,73523,55294,118914,67817,110071,5697
34347:60217,50090,16299,55322
34350:55326,37977,82121,103424,80898,107014,56842,52235,32782,68112
34378:20971,55407,953,68750,1158
34398:56838,60185,99123,21294,74678,18059,13312,9729,16386,91139
34403:30598,55454,116161,101087,92141,103001,86151,55433,1474,25358
34421:17,1794,14047,3,6,7,8,10,11,13
34433:2318,4103,7838,3,24581,6,8199,8,8201,10
34468:780,217,81,7516,1091,3,98309,6,8,10
34470:65536,32768,3,6,8,10,11,65549,14,15
34492:76,2414,65536,3,4,6,7,8,10,11
34498:36623,7669,3,8,11,15,17,25,30,73759
34499:385,1175,8192,60012,2,3,8197,6,8,10
34511:385,2946,44547,4996,518,3841,8,13065,1162,2955
34512:76,168,463,698,719,984,8252,12734,65538,3
34523:74938
34527:81,2241,3,4,6,8,10,11,65548,13
34529:17,616,3,6,7,8,654,10,11,13
34541:1539,3704,3,6,8,10,11,13,14,15
34552:65965,109467,1592,79586,2051,61448,11,2061,15,17
34553:3,6,8,10,11,65548,13,14,15,16
34579:61189,101798,11015,51180,7694,17234,18996,24534,104250,114939
34594:71825,97727,119117,1410,1412,354,656,787,21,535
34603:2265,3,6,8,10,11,98317,14,15,17
34628:64481,58050,48643,55141,96519,70242,65936,116857,107640,5785
34632:22528,22530,3,22533,6,8,15,17,345,43033
34681:12508,18432,6145,10611,2051,2053,6,2055,8,13996
34697:62981,72494,74977,49920,4364,86035,105624,45977,1690,52252
34698:185,814,2272,3,6,8,10,11,14,15
34702:4354,3,6,8199,8,24586,20022,24588,13,14
34703:56158
34709:4146,10692,8783,6901,17622,1651,14089,2101,54,63543
34710:244,8194,3,33825,6,8,10,11,24588,15
34717:71314
34740:17,58,302,6,8,29,654,138,285,301
34741:85094,50023
34742:56287,84980,115506,90635,84112,18962,120981,2583,409,56735
34753:63006,81268,56315,35840,76291,86,23046,11,12812,9741
34794:518,15,40853,29,3886,109043,95032,302,1462,33995
34820:2292,41190,3,9558,65542,73735,8,16393,10,11
34833:3,8197,6,8199,8,10,11,8205,14,15
34837:56525
34839:25344,99579,1460,44231,71035,56530,24262,41190,45009,4
34868:107969
34885:33675,6,8,11,13,15,8208,17,55921,32
34895:117690
34896:21474,3847,28674,18435,4,8,49154,28687,17,4114
34901:2717,27060,45541,62308,56711,114577,23552,3,24918,49159
34906:110140
34917:56754,66419
34936:80234,34251,90412,112434
34973:1758,75392,1696,28106,56634,36732,41685,5356,122685,24896
34974:17,58,302,654,3,6,7,8,10,11
34976:56870
34978:88144,266,43740,6679,43008,10244,6,8,4106,6157
35005:508,1313,3965,4671,103713,106347,109337,114522,50561,85765
35021:4187,3,6,7,8,10,11,14,15,17
35026:57010
35086:31225,63964,60900,46902
35087:58,302,3,6,8,17,654,7,10,11
35092:8714,22573,15184,47970,37265,23467,1449,5634,3,2097
35127:117707
35150:17,246,542,962,3,6,8,10,11,58
35151:17,101,302,3,33825,6,8,15,58,2429
35166:99712,30977,32875,14085,5767,37773,1302,10519,18334,10911
35167:5145,49155,16390,8,11,24588,13,15,17,57347
35176:3,15003,8197,6,8199,8,10,11,16397,15
35211:63052,57404,2852,105317,27127,69907,1884,35191,85202,46547
35212:18433,3,8,10,28686,2063,14352,4113,59411,21
35214:385,805,5726,8192,60012,2,3,8197,6,8
35229:105558
35231:81,3423,3,8364,4,6,8,10,11,65548
35241:8705,22018,98307,518,8,3081,51212,13,38928,96799
35244:3594,899,29701,6534,26380,1039,155,2162,650,104383
35251:57493,20928,100222,6145,2051,6,8,17,22531,6165
35255:77307
35274:57557
35275:4755,111353,29126,6,8,10,11,13,14,15
35289:85222
35296:86082
35297:74112,64628,33963,12791,3976,24716,103972,3730,41876,2966
35311:3,43013,65542,73735,8,15,47120,4113,2068,22551
35332:3,4,6,8,10,11,65548,13,14,15
35348:6,58,7,8,15,17,394,616,654,866
35365:8,17,302,654,3,6,14,15,29,58
35380:654,3,6,7,8,10,11,13,14,15
35429:57976,99528,69011
35448:29798,3968,10972,32239,118274,20997,1542,8,4105,36362
35456:2048,112641,32771,81925,1023,8,30039,2061,17,16404
35495:1600,10861,3,6,73735,8,10,11,16397,14
35510:49153,3,6,49159,8,10,11,13,15,17
35518:229,3735,8194,3,6,8,88748,10,11,16397
35525:3,6,8,10,11,13,14,15,16,17
35558:669,8322,16965,30815,3,24581,6,8199,8,16397
35572:285,3,6,7,8,10,11,65548,13,14
35574:46592,1410,117771,4364,3855,17,2200,301,9518,944
35576:79955
35582:11408,1812,12290,1451,32261,87559,39446,27675,2588,40483
35593:67585,8,20490,4107,24588,6159,17,53269,10265,30747
35623:2162,2935,3,6,8,10,11,65548,13,14
35676:533,8772,3,24581,6,8199,8,32777,122891,106508
35688:239,3841,3,6,8,10,11,65548,13,14
35690:58588,75942
35691:58589
35730:65972,118117,67294
35746:58753
35757:3,16389,6,8,24586,8203,106511,17,18,8216
35771:60324,70311,39788,18645,118364,58810,387,1668,645,518
35788:58864
35806:289,1804,3,6,7,8,10,11,17,65548
35820:35821
35826:3234,75818,122457,58947,3,6,8,10,11,13
35850:3,6,8,6143,10,11,13,14,15,8208
35859:8384,59031
35893:59095
35900:58,510,690,3,6,8,15,17,10,11
35901:77809
35932:2048,43008,2050,3,24755,6,4103,8,4780,10
35941:17,70,3,4,6,7,8,10,11,13
35969:168,752,2275,7977,3,6,8,10,11,65548
35970:7873,41571,73188,39461,33006,10738,24880,53261,119725
35982:986,3,4,6,8,10,11,65548,13,14
35989:59292,1002,2548,58853,11973
35990:59675,59295,113906,73907,93476,48724,24660,114114,66181,82590
35999:3,4,34134,6,8,32777,75095,8205,15,16
36064:59486
36123:107189,2703,2049,8,4106,11,15,17,14354,22
36135:76,845,2286,61235,106850,71565,25693,17,65536,3
36176:59752
36179:17,1403,19353,91335,59757,3,6,8,10,11
36185:344,31789,19735,16386,3,51205,10252,6159,17,4114
36193:66731
36196:108326,5008,121826,118788,518,30215,8,21002,59138,13838
36210:100552
36216:65964,58466,59847,4372,98304,22368,3,24581,6,8
36221:113060
36225:113319
36242:59904
36258:28615,1539,37462,29972,100871,521,67537,91003,11281,5651
36261:59954
36268:58227,2547,70657,1539,26628,6149,103949,1551,17,4626
36313:1239,3,6,7,8,892,10,11,13,14
36315:6144,6,8199,8,10249,90126,67245,14352,17,45074
36319:60140,8928,5574,16386,98307,6,8199,8,11,13
36330:22528,49155,30724,6,8199,8,10249,2059,13,67245
36342:46471,26381,18373,17,42201,68831,27883,31015,6,8
36355:7680,645,6,1324,78091,2316,654,43152,17,27027
36358:238,367,32987,20672,17,616,60223,65536,3,33825
36375:60268,121837
36385:28416,29335,56693,40825,2169,60059,107292
36393:81379
36418:60382
36419:3,4,6,8,10,11,65548,13,14,15
36420:654,8870,65536,3,6,8,15,17,10,11
36468:302,8,17,29,58,654,3,6,7,10
36470:3,1344,32773,6,8,10,11,1913,65548,13
36471:1970,3159,49153,3,4,120150,6,8199,40968,10
36488:48899,901,2059,17,79251,238,13590,6039,3736,409
36499:3,6,8,10,11,98317,14,15,17,18
36508:3,16389,6,8199,8,10,11,13,32782,15
36561:64288,60734,18179,8,119563,55309,1550,3599,38800,273
36563:2513,18931,115270,60738,98044,20483,36869,8,11,65548
36564:26539,1023,6664,9225,26638,41999,13400,52242,1555,1044
36585:41190,45009,4,8197,6,8199,8,11,24588,13
36595:65536,1091,3,11653,6,7,8,10,11,65548
36607:45188,866,2021,774,19561,650,21015,226,49230,83166
36620:4755,6434,8850,189,378,66785,1352,10041,85981,62529
36642:53765,85260,17,51091,5527,8734,99621,182,118327,696
36656:106232
36689:35201
36696:61062,6856,106184,8322,104327,60427,113932,106901,669,17841
36708:1280,22190,19132,17360,40594,77845,1382,55270,11078,11092
36723:70291,62270,47465,62979,71174,99721,20618,89362,18325,70166
36727:848,4272,5122,13091,10966,46406,94793,64290,41715,30095
36730:429,3,6,8,10,11,3711,65548,13,14
36790:61304,120627
36797:66131,5567,76574,61322,70562,3,6,8,10,11
36902:698,1970,22093,90386,29174,3,4,6,8,10
36948:17,285,3,6,8199,8,11405,21141,10,11
36960:15,17,2200,1091,3,6,8,10,11,65548
36961:113277
36966:39888,61809,23314,38662,90241
36979:61855
37050:81100,62082,63490,44044,15886,15,17,9237,25,25115
37053:8322,88867,101157,19528,112973,19823,6225,91027,5880,102234
37054:9731
37058:17,76,226,731,1,3,6,8,361,354
37078:6,4103,8,11,16397,15,8208,17,16404,2069
37088:2241,4881,87893,81316,41190,3,13654,6,8,10
37143:109069
37160:24581,8848,4755,7831,6,8,11,16397,15,17
37165:8,5998,17,518,4613,1762,105658,13273,16822,138
37175:3,6,7,8,10,11,65548,13,14,15
37177:17744,42665,11576
37178:103858,24948,108998,3526
37212:6,8,10,15,17,86037,120864,2087,2088,108585
37222:944,6855,78053,73166,83126,57718,63021,3,6,8
37240:92416,66587,62487,76735
37255:62508
37266:110826
37272:62561
37291:840,22368,49154,3,24581,6,8199,8,11,13
37308:73418
37313:91261
37342:859,3,6,8,10,11,65548,14,15,16
37358:3,6,8,14,15,17,18,2068,94894,26
37380:16686,74705,62870,94594,80867,31748,20706,70125,80499,64213
37389:719,2318,56651,93889,65538,3,6,8,10,11
37398:75297,117732,709,14918,92359,118152,24010,107255,56333,2401
37399:3,2337,6,8199,8,11,65548,8205,15,17
37404:17,273,361,1097,65536,98304,3,32773,6,7
37443:378,3,6,16367,8,10,11,65548,13,14
37446:63048,50523,93452
37480:1030,8,521,37898,2060,1039,2064,17,8723,2583
37501:101985,63215,226,40197,70,24481,500,64030
37515:3,6,7,8,10,11,13,14,15,16
37516:65536,1091,3,11653,6,7,8,10,11,65548
37521:78360,63281,118421
37523:70272,20160,387,698,12182,43015,2185,2059,105989,42766
37530:2816,79467,107926,2955,19599,1539,2579,41668,1173,1046
37570:63381,64182
37585:63418
37588:63431
37606:2142,2559,5587,20300,16229,8,15,17,8215,2073
37666:122567
37676:9231,63653,104813,2178,122379,17,68498,84292,22046,415
37692:109288
37701:29,94,3,654,33825,6,7,8,11,14
37708:121734
37731:30727,8,2062,15,18449,59411,92181,2073,29,43040
37735:9289,49153,3,6,49159,8,10,11,13,15
37753:6901,3,4,8197,6,8199,8,10,11,24588
37767:82666
37790:63906
37816:1881,2548,6411,13087,3,4,6,8,10,11
37849:64065
37876:64130,27558,80222
37878:64133
37910:64229
37911:60646,90548,74773,18030,46944,118052,64702,3,6,8
37912:120001
37918:114563
37924:64267
37934:17,301,3,6,58,654,7,8,10,11
37971:692,5187,21555,3,6,8,10,11,13,14
37987:32256,6,41991,2059,17,6166,5465,17071,3101,1568
37988:76833,226,10662,70,60464,52200,301,105164,39277,302
37989:533,116716,95813,3,24581,122888,32777,57355,32782,17
38028:64549
38029:53440,64697,14754,168,5405
38037:64574
38057:3,6,73735,8,10,11,13,14,15,8208
38073:6,8,61449,17,1558,1535,1050,29,546,63011
38080:5781,64703,88919,565,3081,12375,25230,4880,19089,19478
38088:65538,3,6,8,10,11,13,14,15,16
38108:1091,3,44474,6,7,8,10,11,65548,13
38168:10752,4103,7180,30736,3601,81427,2582,10778,8733,16305
38216:75387
38244:25027,108251,13106,3,6,7,8,10,11,8205
38281:714,787,9617,9678,60363,65233,17,98793,3,6
38362:17,354,6,8,94,654,3,15,7,10
38367:3,8197,6,8,120841,4106,11,2061,15,8208
38376:3,6,8,10,11,13,14,15,17,18
38391:99206
38431:654,66953,79160,52461,3,33825,6,7,8,10
38445:91857,84122
38451:95872,38656,2114,84017,28166,57863,3081,7931,113165,2063
38466:86919
38480:65749
38546:363,3,6,7,8,10,11,65548,13,14
38557:65964,58466,14338,2051,698,449,55688,93193,91787,140
38578:4057,24579,16389,6,8,10,11,16397,14,15
38616:43015,45065,11,2733,17,18,22,2077,30,30756
38645:77027,66220,9857,25317,10438,10316,10154,81,1556,5398
38648:3008,875,5974,2625,905,93322,4364,5262,105389,18960
38661:66263
38679:97729
38684:66311
38685:66312
38686:518,9223,3081,12812,13,15,19984,17,2583,66073
38691:6,8,10,109214,5650,11,2062,18447,17,18
38704:78586,99868,66365,56449,86955,32775,115011,49675,23340,80495
38715:117425
38736:95165
38739:66449
38766:86302
38778:2051,61448,11,2061,15,17,102425,20507,6172,110625
38786:19467,64013,33307,26671,27696,26888,108600,73275,54847,41031
38813:66645
38868:29,302,8,17,3,6,654,7,10,11
